lexical_id,entry_id,word,word_with_airab_or_variant,part_of_speech,domain,definition,language_direction,source_dictionary,normalized_word,normalized_definition,extra,publisher,publisher_url,prepared_by
slx_01ffad51b1fa5ffb,739,تعبير,تعبير:,,Arabic → Sindhi,ڪنھن ڳوڙھي خيال جي وضاحت، خواب جي سمجھاڻي.,arabic,Arabic → Sindhi,تعبير,ڪنھن ڳوڙھي خيال جي وضاحت خواب جي سمجھاڻي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8982ec07ed6189ca,740,تعجب,تعجب:,,Arabic → Sindhi,عجب، اچرج.,arabic,Arabic → Sindhi,تعجب,عجب اچرج,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_57180a1037c25da7,741,تعداد,تعداد:,,Arabic → Sindhi,شمار، ڳاڻيٽو.,arabic,Arabic → Sindhi,تعداد,شمار ڳاڻيٽو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_f8b2e70b52271abc,742,تعدي,تعدي:,,Arabic → Sindhi,جٺ، سيکت.,arabic,Arabic → Sindhi,تعدي,جٺ سيکت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_7f6f54b43330b6d4,743,تعريف,تعريف:,,Arabic → Sindhi,سمجھاڻي وصف، ساراه، واکاڻ.,arabic,Arabic → Sindhi,تعريف,سمجھاڻي وصف ساراه واکاڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8a178343f73eb95f,744,تعزيت,تعزيت:,,Arabic → Sindhi,عذر خواھي.,arabic,Arabic → Sindhi,تعزيت,عذر خواھي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_61e37a3c65f2bbfb,745,تعزير,تعزير:,,Arabic → Sindhi,شرعي حڪم جي ڀڃڪڙي جي سزا.,arabic,Arabic → Sindhi,تعزير,شرعي حڪم جي ڀڃڪڙي جي سزا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_bce13d69c349e487,746,تعزيو,تعزيو:,,Arabic → Sindhi,تابوت، امام جي روضي جو نقل.,arabic,Arabic → Sindhi,تعزيو,تابوت امام جي روضي جو نقل,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_acb8e6224ba500a7,747,تعصب,تعصب:,,Arabic → Sindhi,بيحد طرفداري،بيجا حمايت، بغض.,arabic,Arabic → Sindhi,تعصب,بيحد طرفداري بيجا حمايت بغض,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_651f4de7830a1c36,748,تعطيل,تعطيل:,,Arabic → Sindhi,ڪنھن اداري يا ڪم بند ٿيڻ سبب موڪل.,arabic,Arabic → Sindhi,تعطيل,ڪنھن اداري يا ڪم بند ٿيڻ سبب موڪل,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6302dd19bfa57fcf,749,تعظيم,تعظيم:,,Arabic → Sindhi,عزت، شرف، مان.,arabic,Arabic → Sindhi,تعظيم,عزت شرف مان,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6138e2f9d3145ca4,750,تعلق,تعلق:,,Arabic → Sindhi,لاڳاپو، واسطو.,arabic,Arabic → Sindhi,تعلق,لاڳاپو واسطو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_66c62d0d7d486950,751,تعليم,تعليم:,,Arabic → Sindhi,سکيا، تدريس، پڙھائي.,arabic,Arabic → Sindhi,تعليم,سکيا تدريس پڙھائي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_ed1f799a89546a3a,752,تعمير,تعمير:,,Arabic → Sindhi,عمارت سازي، اڏاوت.,arabic,Arabic → Sindhi,تعمير,عمارت سازي اڏاوت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_92f9ef4e11b2f053,753,تعميل,تعميل:,,Arabic → Sindhi,پوئواري سرانجامي.,arabic,Arabic → Sindhi,تعميل,پوئواري سرانجامي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_b251b98dee494bcc,754,تعويذ,تعويذ:,masculine noun,Arabic → Sindhi,دعا جو ڪاغذ.,arabic,Arabic → Sindhi,تعويذ,دعا جو ڪاغذ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_f2c3d3ce414b5207,755,تعيش,تعيش:,,Arabic → Sindhi,عيش واري زندگي خوشي، سک.,arabic,Arabic → Sindhi,تعيش,عيش واري زندگي خوشي سک,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_0db03fa6db950df4,756,تعين,تعين:,,Arabic → Sindhi,مقرري بحالي.,arabic,Arabic → Sindhi,تعين,مقرري بحالي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_f3cc9a1894c4b4e7,757,تغافل,تغافل:,,Arabic → Sindhi,غفلت بي ڌياني سستي.,arabic,Arabic → Sindhi,تغافل,غفلت بي ڌياني سستي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_d7fa86ddea4e13e0,758,تغير,تغير:,,Arabic → Sindhi,تبديلي، ڦيرو.,arabic,Arabic → Sindhi,تغير,تبديلي ڦيرو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_d7f3a60924726c9f,759,تفاوت,تفاوت:,,Arabic → Sindhi,ويڇو، فرق، اختلاف.,arabic,Arabic → Sindhi,تفاوت,ويڇو فرق اختلاف,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_de8a78c57d7e8684,760,تفائل,تفائل:,,Arabic → Sindhi,فال، سٺو سنوڻ.,arabic,Arabic → Sindhi,تفائل,فال سٺو سنوڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_2c5fae3a1bcb6d40,761,تفتيش,تفتيش:,,Arabic → Sindhi,ڳولا، جانچ، تحقيقات.,arabic,Arabic → Sindhi,تفتيش,ڳولا جانچ تحقيقات,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_dd6125d4fa0957a3,762,تفرقة,تفرقة:,,Arabic → Sindhi,فرق، اختلاف، ڦوٽ.,arabic,Arabic → Sindhi,تفرقة,فرق اختلاف ڦوٽ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_3b7292a171ab3207,763,تفريح,تفريح:,,Arabic → Sindhi,کل خوشي فرحت.,arabic,Arabic → Sindhi,تفريح,کل خوشي فرحت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_69e2344995718e93,764,تفريق,تفريق:,,Arabic → Sindhi,جدائي نفاق.,arabic,Arabic → Sindhi,تفريق,جدائي نفاق,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_017af39e42e0ab9b,765,تفسير,تفسير:,,Arabic → Sindhi,قرآن شريف جي پوري طرح سمجھاڻي ۽ تشريح.,arabic,Arabic → Sindhi,تفسير,قرآن شريف جي پوري طرح سمجھاڻي تشريح,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_08fdd6918bf29995,766,تفصيل,تفصيل:,,Arabic → Sindhi,وچور، سربستو احوال.,arabic,Arabic → Sindhi,تفصيل,وچور سربستو احوال,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_89cbce8e78bebfcd,767,تفڪر,تفڪر:,,Arabic → Sindhi,خيال،ڳڻتي، غور.,arabic,Arabic → Sindhi,تفڪر,خيال ڳڻتي غور,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_740ae114d17ddc78,768,تقابل,تقابل:,,Arabic → Sindhi,مقابلو، ڀيٽ.,arabic,Arabic → Sindhi,تقابل,مقابلو ڀيٽ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_12e09ed0ae642caf,769,تقاضا,تقاضا:,,Arabic → Sindhi,طلبٰ، گھر، ضرورت.,arabic,Arabic → Sindhi,تقاضا,طلب گھر ضرورت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_98ead42605a03ca4,770,تقاوت,تقاوت:,,Arabic → Sindhi,پرھيزگاري،دينداري،خدا رسي.,arabic,Arabic → Sindhi,تقاوت,پرھيزگاري دينداري خدا رسي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_cab7532da9ff6b98,771,تقدس,تقدس:,,Arabic → Sindhi,بزرگي پاڪيزگي احترام.,arabic,Arabic → Sindhi,تقدس,بزرگي پاڪيزگي احترام,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_30d94ab1ee0b4a4e,772,تقدم,تقدم:,,Arabic → Sindhi,اڳتي وڌڻ.,arabic,Arabic → Sindhi,تقدم,اڳتي وڌڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_ef06ff050d6d3a32,773,تقاوي,تقاوي:,,Arabic → Sindhi,ٻني يا آباديءَ لاءِ قرض، امداد ڪرڻ، پيسو جو پيشگي ۾ ھارين کي ٻج وغيره خريد ڪرڻ لاءِ ڏنو وڃي.,arabic,Arabic → Sindhi,تقاوي,ٻني يا آباديء لاء قرض امداد ڪرڻ پيسو جو پيشگي ھارين کي ٻج وغيره خريد ڪرڻ لاء ڏنو وڃي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_584ca63a630375fb,774,تقدير,تقدير:,,Arabic → Sindhi,ڌڻي طرفان مقرر ٿيڻ لاءِ حصو، الاھي حڪم، لکيو، ڀاڳ.,arabic,Arabic → Sindhi,تقدير,ڌڻي طرفان مقرر ٿيڻ لاء حصو الاھي حڪم لکيو ڀاڳ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8fdd257b1d2c34ee,775,تقديس,تقديس:,,Arabic → Sindhi,پاڪائي، بزرگي.,arabic,Arabic → Sindhi,تقديس,پاڪائي بزرگي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_01f94c798d3135ec,776,تقرر/ تقرري,تقرر/ تقرري:,,Arabic → Sindhi,مقرري.,arabic,Arabic → Sindhi,تقرر تقرري,مقرري,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_2f639664ae1262f3,777,تقريب,تقريب:,,Arabic → Sindhi,گڏجاڻي،مجلس رسم، دعوت.,arabic,Arabic → Sindhi,تقريب,گڏجاڻي مجلس رسم دعوت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_e1db799b39e60fd3,778,تقريبا,تقريبا:,,Arabic → Sindhi,اٽڪل روءِ لڳ ڀڳ، انداز.,arabic,Arabic → Sindhi,تقريبا,اٽڪل روء لڳ ڀڳ انداز,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_f5a9c1bb2a8f0969,779,تقرير,تقرير:,,Arabic → Sindhi,بيان، ليڪچر، خطاب.,arabic,Arabic → Sindhi,تقرير,بيان ليڪچر خطاب,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_ced93edf2e1ae842,780,تقريظ,تقريظ:,,Arabic → Sindhi,ڪنھن ڪتاب لاءِ راءِ، مقدمة، ديباچو، پيش لفظ تعريف,arabic,Arabic → Sindhi,تقريظ,ڪنھن ڪتاب لاء راء مقدمة ديباچو پيش لفظ تعريف,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_fca0652291d168dc,781,تقسيم,تقسيم:,,Arabic → Sindhi,ورھاڱو، ونڊ ورڇ.,arabic,Arabic → Sindhi,تقسيم,ورھاڱو ونڊ ورڇ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_df2d680cd210ca4e,782,تقصير,تقصير:,,Arabic → Sindhi,ڏوھ، قصور، خطا.,arabic,Arabic → Sindhi,تقصير,ڏوھ قصور خطا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_12370ffa0c37e617,783,تقطيع,تقطيع:,,Arabic → Sindhi,شعر جي مصرع کي بحرن موجب ورڇ .,arabic,Arabic → Sindhi,تقطيع,شعر جي مصرع کي بحرن موجب ورڇ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_c9b733c745349b80,784,تقليد,تقليد:,,Arabic → Sindhi,پيروي ڪنھن جي نقش قدم تي ھلڻ .,arabic,Arabic → Sindhi,تقليد,پيروي ڪنھن جي نقش قدم تي ھلڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_e6d72895450da544,785,تقويٰ,تقويٰ:,,Arabic → Sindhi,خدا ترسي گناھن کان بچاءِ، پرھيز گاري.,arabic,Arabic → Sindhi,تقوي,خدا ترسي گناھن کان بچاء پرھيز گاري,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_d5fb4c39321a1fd8,786,تقويت,تقويت:,,Arabic → Sindhi,مضبوطي پڪائي پٺڀرائي، ٽيڪو.,arabic,Arabic → Sindhi,تقويت,مضبوطي پڪائي پٺڀرائي ٽيڪو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_caa21e30ec780d7a,787,تڪبر,تڪبر:,,Arabic → Sindhi,غرور، ھٺ، وڏائي.,arabic,Arabic → Sindhi,تڪبر,غرور ھٺ وڏائي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_c7344cc77cff6c72,788,تڪبير,تڪبير:,,Arabic → Sindhi,خدا جي وڏائيءَ جو بيان، نماز يا جانور کي ذبح ڪرڻ لاءِ ”لله اڪبر“ چوڻ.,arabic,Arabic → Sindhi,تڪبير,خدا جي وڏائيء جو بيان نماز يا جانور کي ذبح ڪرڻ لاء لله اڪبر چوڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_bcd72cc3cc2ae7be,789,تڪرار,تڪرار:,,Arabic → Sindhi,وري وري چون، زباني جھيڙو، ضد، ڦڏو.,arabic,Arabic → Sindhi,تڪرار,وري وري چون زباني جھيڙو ضد ڦڏو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_abc4ed00d1023cd5,790,تڪلف,تڪلف:,,Arabic → Sindhi,تڪليف وٺڻ رسم.,arabic,Arabic → Sindhi,تڪلف,تڪليف وٺڻ رسم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_2e2ce5cd30b56296,791,تڪليف,تڪليف:,,Arabic → Sindhi,ڏکيائي ايذاءِ، ڪشالو، بيماري.,arabic,Arabic → Sindhi,تڪليف,ڏکيائي ايذاء ڪشالو بيماري,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8061314becc27098,792,تڪميل,تڪميل:,,Arabic → Sindhi,پورو ڪرڻ بجا آوري، پورائي، انتھا.,arabic,Arabic → Sindhi,تڪميل,پورو ڪرڻ بجا آوري پورائي انتھا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_b4ea84d8df9d7fee,793,تلاطم,تلاطم:,,Arabic → Sindhi,زوردار ھوا ڪري لھرن جو سٽڪو.,arabic,Arabic → Sindhi,تلاطم,زوردار ھوا ڪري لھرن جو سٽڪو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_d3cfec5842009dc3,794,تلافي,تلافي:,,Arabic → Sindhi,نقصان جي پورائي، عيوض.,arabic,Arabic → Sindhi,تلافي,نقصان جي پورائي عيوض,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_ec5a65f128c4b0ed,795,تلاوت,تلاوت:,,Arabic → Sindhi,قرآن شريف پڙھڻ.,arabic,Arabic → Sindhi,تلاوت,قرآن شريف پڙھڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_9604f2791dc79714,796,تلخيص,تلخيص:,,Arabic → Sindhi,اختصار، تت.,arabic,Arabic → Sindhi,تلخيص,اختصار تت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_29b47000d659cf5d,797,تلف,تلف:,,Arabic → Sindhi,برباد، تباھھ، ضايع، فنا ٿيڻ.,arabic,Arabic → Sindhi,تلف,برباد تباھھ ضايع فنا ٿيڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_fbc43bddf589cfb7,798,تلفظ,تلفظ:,,Arabic → Sindhi,اچار،حرفن/ لفظن جو صحيح مخرج، ادائگي.,arabic,Arabic → Sindhi,تلفظ,اچار حرفن لفظن جو صحيح مخرج ادائگي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_462491602b66bb9b,799,تلقين,تلقين:,,Arabic → Sindhi,تربيت، ھدايت، نصيحت.,arabic,Arabic → Sindhi,تلقين,تربيت ھدايت نصيحت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_a3ab44b0628b5e32,800,تلميع,تلميع:,,Arabic → Sindhi,شعر ۾ ڪنھن قصي يا واقعي ڏانھن اشارو.,arabic,Arabic → Sindhi,تلميع,شعر ڪنھن قصي يا واقعي ڏانھن اشارو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_68e3d057ccae22a5,801,تلميذ,تلميذ:,,Arabic → Sindhi,شاگرد، طالب علم.,arabic,Arabic → Sindhi,تلميذ,شاگرد طالب علم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_421c2275398ca65e,802,تلون,تلون :,,Arabic → Sindhi,مختلف رنگ اختيار ڪرڻ.,arabic,Arabic → Sindhi,تلون,مختلف رنگ اختيار ڪرڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_36b42ba3b10e3612,803,تلون مزاج,تلون مزاج:,,Arabic → Sindhi,ڦرندڙ گھرندڙ طبعيت، غير مستقل مزاج.,arabic,Arabic → Sindhi,تلون مزاج,ڦرندڙ گھرندڙ طبعيت غير مستقل مزاج,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_3c983de0c0f2f4b8,804,تمام,تمام:,,Arabic → Sindhi,سڀ،سارو،مڪمل ڏاڍو، گھڻو.,arabic,Arabic → Sindhi,تمام,سڀ سارو مڪمل ڏاڍو گھڻو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_83a2944ed01eb354,805,تمت,تمت :,,Arabic → Sindhi,ختم، پورو، خاتمو,arabic,Arabic → Sindhi,تمت,ختم پورو خاتمو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_3ae0eab19ab73e4e,806,تمثيل,تمثيل:,,Arabic → Sindhi,مثال، تشبيھ، نمونو.,arabic,Arabic → Sindhi,تمثيل,مثال تشبيھ نمونو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_5b72ced6203420e5,807,تمدن,تمدن:,,Arabic → Sindhi,شھري زندگيءَ جو نمونو،تھذيب.,arabic,Arabic → Sindhi,تمدن,شھري زندگيء جو نمونو تھذيب,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_102f4a0c4020d018,808,تمسخر,تمسخر:,,Arabic → Sindhi,مسخري، ٺٺول مذاق چٿر.,arabic,Arabic → Sindhi,تمسخر,مسخري ٺٺول مذاق چٿر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_c403073beedd1785,809,تمسڪ,تمسڪ:,masculine noun,Arabic → Sindhi,ڌراوت طور رکيل رقم سرڪاري ڪاغذ.,arabic,Arabic → Sindhi,تمسڪ,ڌراوت طور رکيل رقم سرڪاري ڪاغذ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_ebb403abd92108e9,810,تمنا,تمنا:,,Arabic → Sindhi,خواھش، سڌ، آرزو.,arabic,Arabic → Sindhi,تمنا,خواھش سڌ آرزو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_e62cbbdf38c0b883,811,تمھيد,تمھيد:,,Arabic → Sindhi,ابتدا،شروعات،مھاڳ، ديباچو.,arabic,Arabic → Sindhi,تمھيد,ابتدا شروعات مھاڳ ديباچو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_1062735fc296a6b9,812,تميز,تميز:,,Arabic → Sindhi,سڃاڻپ،شناخت، فرق ساڃاھھ.,arabic,Arabic → Sindhi,تميز,سڃاڻپ شناخت فرق ساڃاھھ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_cef3f4eb8649cbaf,813,تنازع,تنازع:,,Arabic → Sindhi,تڪرار، جيھڙو، نفاق.,arabic,Arabic → Sindhi,تنازع,تڪرار جيھڙو نفاق,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_923b20db7b5ad48f,814,تناسب,تناسب:,,Arabic → Sindhi,موافقت، برابري، مشابھت,arabic,Arabic → Sindhi,تناسب,موافقت برابري مشابھت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_f2e7948a52b55f7c,815,تناسخ,تناسخ:,,Arabic → Sindhi,مرڻ بعد روح جو ٻئي قالب ۾ وڃڻ جو عقيدو.,arabic,Arabic → Sindhi,تناسخ,مرڻ بعد روح جو ٻئي قالب وڃڻ جو عقيدو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_c4bc6eb37f2b2a44,816,تناول,تناول:,,Arabic → Sindhi,کاڌو، طعام کائڻ.,arabic,Arabic → Sindhi,تناول,کاڌو طعام کائڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8510ab4278fd2159,817,تنبيھھ,تنبيھھ:,,Arabic → Sindhi,آگاھي، چتاءَ، فھمائش.,arabic,Arabic → Sindhi,تنبيھھ,آگاھي چتاء فھمائش,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_80c45af9afe76104,818,تنزل,تنزل:,,Arabic → Sindhi,مٿانھين درجي تان ھيٺ لھڻ، زوال، پستي.,arabic,Arabic → Sindhi,تنزل,مٿانھين درجي تان ھيٺ لھڻ زوال پستي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_cb1945a1866f3b98,819,تنظيم,تنظيم:,,Arabic → Sindhi,انتظام،بندوبست سٽاءِ، ترتيب.,arabic,Arabic → Sindhi,تنظيم,انتظام بندوبست سٽاء ترتيب,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_72e749e9694474d5,820,تنقيد,تنقيد:,,Arabic → Sindhi,لکيت مان خوبي خامي ظاھر ڪرڻ جو فن پرک، نڪتھ چيني.,arabic,Arabic → Sindhi,تنقيد,لکيت مان خوبي خامي ظاھر ڪرڻ جو فن پرک نڪتھ چيني,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_4f2025399d298358,821,تنوير,تنوير:,,Arabic → Sindhi,نور، روشني، جلوو.,arabic,Arabic → Sindhi,تنوير,نور روشني جلوو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_25143b6226bf06ba,822,تنوين,تنوين:,,Arabic → Sindhi,لفظ جي پڇاڙيءَ واري حرف مان نون گڏي اچارڻ خاطر ڏنل ٻھ زيرون زبرون يا ٻھ پيش.,arabic,Arabic → Sindhi,تنوين,لفظ جي پڇاڙيء واري حرف مان نون گڏي اچارڻ خاطر ڏنل ٻھ زيرون زبرون يا ٻھ پيش,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_421d22b8d25bb04c,823,تواريخ,تواريخ:,,Arabic → Sindhi,تاريخ جو جمع تذڪرو،داستان.,arabic,Arabic → Sindhi,تواريخ,تاريخ جو جمع تذڪرو داستان,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_371048048e8194a3,824,توازن,توازن:,,Arabic → Sindhi,وزن، تور، برابري.,arabic,Arabic → Sindhi,توازن,وزن تور برابري,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_78a2ae4725854e59,825,تواضع,تواضع:,,Arabic → Sindhi,نياز،نوڙت،مروت نھٺائي.,arabic,Arabic → Sindhi,تواضع,نياز نوڙت مروت نھٺائي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_39e32bbdb530c97b,826,توبھھ,توبھھ:,,Arabic → Sindhi,(توبه)گناھن جو پڇتاءُ، پشيماني.,arabic,Arabic → Sindhi,توبھھ,توبه گناھن جو پڇتاء پشيماني,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
